X1;X2;X3;->;A;B;M;MAGNITUDE;V;<NA>
1483;21:31:31;676270;R;NA;NA;100942.00;NA;NA;NA;NA
1484;21:31:31;676316;R;NA;21.27;NA;NA;NA;NA;NA
1485;21:31:31;676329;R;NA;21.27;NA;NA;NA;NA;NA
1486;21:31:31;676331;R;NA;NA;100942.50;NA;NA;NA;NA
1487;21:31:31;676377;R;NA;21.28;NA;NA;NA;NA;NA
1488;21:31:31;676390;R;NA;21.28;NA;NA;NA;NA;NA
1489;21:31:31;676393;R;NA;NA;100943.25;NA;NA;NA;NA
1490;21:31:31;676440;R;NA;21.29;NA;NA;NA;NA;NA
1491;21:31:31;676442;R;NA;NA;100943.75;NA;NA;NA;NA
1492;21:31:31;676489;R;NA;21.28;NA;NA;NA;NA;NA
1493;21:31:31;676501;R;NA;21.27;NA;NA;NA;NA;NA
1494;21:31:31;676504;R;NA;NA;100942.50;NA;NA;NA;NA
1495;21:31:31;676550;R;NA;21.28;NA;NA;NA;NA;NA
1496;21:31:31;676563;R;NA;21.27;NA;NA;NA;NA;NA
1497;21:31:31;676566;R;NA;NA;100940.00;NA;NA;NA;NA
1498;21:31:31;676612;R;NA;21.26;NA;NA;NA;NA;NA
1499;21:31:31;676625;R;NA;21.26;NA;NA;NA;NA;NA
1500;21:31:31;676628;R;NA;NA;100938.00;NA;NA;NA;NA
1501;21:31:31;676674;R;NA;21.26;NA;NA;NA;NA;NA
1502;21:31:31;676686;R;NA;21.28;NA;NA;NA;NA;NA
1503;21:31:31;676689;R;NA;NA;100937.50;NA;NA;NA;NA
1504;21:31:31;676736;R;NA;21.27;NA;NA;NA;NA;NA
1505;21:31:31;676739;R;NA;NA;100938.25;NA;NA;NA;NA
1506;21:31:31;676785;R;NA;21.27;NA;NA;NA;NA;NA
1507;21:31:31;676798;R;NA;21.28;NA;NA;NA;NA;NA
1508;21:31:31;676800;R;NA;NA;100937.50;NA;NA;NA;NA
1509;21:31:31;676846;R;NA;21.29;NA;NA;NA;NA;NA
1510;21:31:31;676859;R;NA;21.30;NA;NA;NA;NA;NA
1511;21:31:31;676862;R;NA;NA;100937.50;NA;NA;NA;NA
1512;21:31:31;676909;R;NA;21.29;NA;NA;NA;NA;NA
1513;21:31:31;676911;R;NA;NA;100937.75;NA;NA;NA;NA
1514;21:31:31;676958;R;NA;21.28;NA;NA;NA;NA;NA
1515;21:31:31;676970;R;NA;21.27;NA;NA;NA;NA;NA
1516;21:31:31;676973;R;NA;NA;100937.75;NA;NA;NA;NA
1517;21:31:31;677019;R;NA;21.27;NA;NA;NA;NA;NA
1518;21:31:31;677032;R;NA;21.27;NA;NA;NA;NA;NA
1519;21:31:31;677035;R;NA;NA;100939.50;NA;NA;NA;NA
1520;21:31:31;677081;R;NA;21.26;NA;NA;NA;NA;NA
1521;21:31:31;677084;R;NA;NA;100939.00;NA;NA;NA;NA
1522;21:31:31;677130;R;NA;21.27;NA;NA;NA;NA;NA
1523;21:31:31;677143;R;NA;21.27;NA;NA;NA;NA;NA
1524;21:31:31;677146;R;NA;NA;100939.50;NA;NA;NA;NA
1525;21:31:31;677192;R;NA;21.27;NA;NA;NA;NA;NA
1526;21:31:31;677204;R;NA;21.27;NA;NA;NA;NA;NA
1527;21:31:31;677208;R;NA;NA;100939.50;NA;NA;NA;NA
1528;21:31:31;677254;R;NA;21.26;NA;NA;NA;NA;NA
1529;21:31:31;677257;R;NA;NA;100938.50;NA;NA;NA;NA
1530;21:31:31;677303;R;NA;21.27;NA;NA;NA;NA;NA
1531;21:31:31;677315;R;NA;21.25;NA;NA;NA;NA;NA
1532;21:31:31;677318;R;NA;NA;100938.00;NA;NA;NA;NA
1533;21:31:31;677364;R;NA;21.25;NA;NA;NA;NA;NA
1534;21:31:31;677378;R;NA;21.25;NA;NA;NA;NA;NA
1535;21:31:31;677381;R;NA;NA;100939.50;NA;NA;NA;NA
1536;21:31:31;677427;R;NA;21.26;NA;NA;NA;NA;NA
1537;21:31:31;677439;R;NA;21.28;NA;NA;NA;NA;NA
1538;21:31:31;677442;R;NA;NA;100940.75;NA;NA;NA;NA
1539;21:31:31;677488;R;NA;21.28;NA;NA;NA;NA;NA
1540;21:31:31;677501;R;NA;21.27;NA;NA;NA;NA;NA
1541;21:31:31;677504;R;NA;NA;100940.25;NA;NA;NA;NA
1542;21:31:31;677550;R;NA;21.25;NA;NA;NA;NA;NA
1543;21:31:31;677553;R;NA;NA;100942.00;NA;NA;NA;NA
1544;21:31:31;677599;R;NA;21.25;NA;NA;NA;NA;NA
1545;21:31:31;677612;R;NA;21.25;NA;NA;NA;NA;NA
1546;21:31:31;677615;R;NA;NA;100941.50;NA;NA;NA;NA
1547;21:31:31;677661;R;NA;21.25;NA;NA;NA;NA;NA
1548;21:31:31;677673;R;NA;21.26;NA;NA;NA;NA;NA
1549;21:31:31;677677;R;NA;NA;100940.25;NA;NA;NA;NA
1550;21:31:31;677723;R;NA;21.26;NA;NA;NA;NA;NA
1551;21:31:31;677726;R;NA;NA;100940.25;NA;NA;NA;NA
1552;21:31:31;677772;R;NA;21.28;NA;NA;NA;NA;NA
1553;21:31:31;677784;R;NA;21.28;NA;NA;NA;NA;NA
1554;21:31:31;677787;R;NA;NA;100939.25;NA;NA;NA;NA
1555;21:31:31;677833;R;NA;21.27;NA;NA;NA;NA;NA
1556;21:31:31;677847;R;NA;21.27;NA;NA;NA;NA;NA
1557;21:31:31;677849;R;NA;NA;100937.50;NA;NA;NA;NA
1558;21:31:31;677896;R;NA;21.27;NA;NA;NA;NA;NA
1559;21:31:31;677908;R;NA;21.28;NA;NA;NA;NA;NA
1560;21:31:31;677911;R;NA;NA;100937.50;NA;NA;NA;NA
1561;21:31:31;677957;R;NA;21.28;NA;NA;NA;NA;NA
1562;21:31:31;677969;R;NA;21.28;NA;NA;NA;NA;NA
1563;21:31:31;677972;R;NA;NA;100937.50;NA;NA;NA;NA
1564;21:31:31;678019;R;NA;21.27;NA;NA;NA;NA;NA
1565;21:31:31;678022;R;NA;NA;100938.25;NA;NA;NA;NA
1566;21:31:31;678068;R;NA;21.27;NA;NA;NA;NA;NA
1567;21:31:31;678081;R;NA;21.27;NA;NA;NA;NA;NA
1568;21:31:31;678083;R;NA;NA;100939.50;NA;NA;NA;NA
1569;21:31:31;678130;R;NA;21.27;NA;NA;NA;NA;NA
1570;21:31:31;678142;R;NA;21.26;NA;NA;NA;NA;NA
1571;21:31:31;678146;R;NA;NA;100939.00;NA;NA;NA;NA
1572;21:31:31;678192;R;NA;21.25;NA;NA;NA;NA;NA
1573;21:31:31;678195;R;NA;NA;100938.25;NA;NA;NA;NA
1574;21:31:31;678241;R;NA;21.26;NA;NA;NA;NA;NA
1575;21:31:31;678253;R;NA;21.26;NA;NA;NA;NA;NA
1576;21:31:31;678256;R;NA;NA;100937.50;NA;NA;NA;NA
1577;21:31:31;678302;R;NA;21.25;NA;NA;NA;NA;NA
1578;21:31:31;678316;R;NA;21.26;NA;NA;NA;NA;NA
1579;21:31:31;678318;R;NA;NA;100936.50;NA;NA;NA;NA
1580;21:31:31;678365;R;NA;21.27;NA;NA;NA;NA;NA
1581;21:31:31;678377;R;NA;21.27;NA;NA;NA;NA;NA
1582;21:31:31;678380;R;NA;NA;100936.75;NA;NA;NA;NA
1583;21:31:31;678426;R;NA;21.27;NA;NA;NA;NA;NA
1584;21:31:31;678439;R;NA;21.27;NA;NA;NA;NA;NA
1585;21:31:31;678441;R;NA;NA;100938.75;NA;NA;NA;NA
1586;21:31:31;678488;R;NA;21.26;NA;NA;NA;NA;NA
1587;21:31:31;678491;R;NA;NA;100939.50;NA;NA;NA;NA
1588;21:31:31;678537;R;NA;21.27;NA;NA;NA;NA;NA
1589;21:31:31;678550;R;NA;21.29;NA;NA;NA;NA;NA
1590;21:31:31;678552;R;NA;NA;100939.75;NA;NA;NA;NA
1591;21:31:31;678599;R;NA;21.29;NA;NA;NA;NA;NA
1592;21:31:31;678611;R;NA;21.29;NA;NA;NA;NA;NA
1593;21:31:31;678615;R;NA;NA;100939.75;NA;NA;NA;NA
1594;21:31:31;678661;R;NA;21.28;NA;NA;NA;NA;NA
1595;21:31:31;678664;R;NA;NA;100939.75;NA;NA;NA;NA
1596;21:31:32;678710;R;NA;21.28;NA;NA;NA;NA;NA
1597;21:31:32;678722;R;NA;21.29;NA;NA;NA;NA;NA
1598;21:31:32;678725;R;NA;NA;100938.75;NA;NA;NA;NA
1599;21:31:32;678771;R;NA;21.27;NA;NA;NA;NA;NA
1600;21:31:32;678785;R;NA;21.28;NA;NA;NA;NA;NA
1601;21:31:32;678787;R;NA;NA;100938.75;NA;NA;NA;NA
1602;21:31:32;678834;R;NA;21.28;NA;NA;NA;NA;NA
1603;21:31:32;678846;R;NA;21.27;NA;NA;NA;NA;NA
1604;21:31:32;678849;R;NA;NA;100939.25;NA;NA;NA;NA
1605;21:31:32;678895;R;NA;21.27;NA;NA;NA;NA;NA
1606;21:31:32;678907;R;NA;21.25;NA;NA;NA;NA;NA
1607;21:31:32;678910;R;NA;NA;100938.75;NA;NA;NA;NA
1608;21:31:32;678957;R;NA;21.24;NA;NA;NA;NA;NA
1609;21:31:32;678960;R;NA;NA;100939.25;NA;NA;NA;NA
1610;21:31:32;679006;R;NA;21.27;NA;NA;NA;NA;NA
1611;21:31:32;679019;R;NA;21.25;NA;NA;NA;NA;NA
1612;21:31:32;679021;R;NA;NA;100939.00;NA;NA;NA;NA
1613;21:31:32;679068;R;NA;21.23;NA;NA;NA;NA;NA
1614;21:31:32;679080;R;NA;21.26;NA;NA;NA;NA;NA
1615;21:31:32;679084;R;NA;NA;100937.75;NA;NA;NA;NA
1616;21:31:32;679130;R;NA;21.25;NA;NA;NA;NA;NA
1617;21:31:32;679133;R;NA;NA;100937.25;NA;NA;NA;NA
1618;21:31:32;679179;R;NA;21.28;NA;NA;NA;NA;NA
1619;21:31:32;679191;R;NA;21.31;NA;NA;NA;NA;NA
1620;21:31:32;679194;R;NA;NA;100938.75;NA;NA;NA;NA
1621;21:31:32;679240;R;NA;21.29;NA;NA;NA;NA;NA
1622;21:31:32;679254;R;NA;21.29;NA;NA;NA;NA;NA
1623;21:31:32;679257;R;NA;NA;100939.50;NA;NA;NA;NA
1624;21:31:32;679303;R;NA;21.30;NA;NA;NA;880;NA
1625;21:31:32;679316;R;NA;21.29;NA;NA;NA;NA;NA
1626;21:31:32;679319;R;NA;NA;100940.25;NA;NA;NA;NA
1627;21:31:32;679365;R;NA;21.26;NA;NA;NA;NA;NA
1628;21:31:32;679377;R;NA;21.25;NA;NA;NA;NA;NA
1629;21:31:32;679380;R;NA;NA;100941.00;NA;NA;NA;NA
1630;21:31:32;679427;R;NA;21.25;NA;NA;NA;NA;NA
1631;21:31:32;679430;R;NA;NA;100940.75;NA;NA;NA;NA
1632;21:31:32;679476;R;NA;21.28;NA;NA;NA;NA;NA
1633;21:31:32;679488;R;NA;21.31;NA;NA;NA;NA;NA
1634;21:31:32;679491;R;NA;NA;100939.75;NA;NA;NA;NA
1635;21:31:32;679537;R;NA;21.30;NA;NA;NA;NA;NA
1636;21:31:32;679550;R;NA;21.28;NA;NA;NA;NA;NA
1637;21:31:32;679553;R;NA;NA;100941.00;NA;NA;NA;NA
1638;21:31:33;679600;R;NA;21.25;NA;NA;NA;NA;NA
1639;21:31:33;679602;R;NA;NA;100941.75;NA;NA;NA;NA
